time,Ask_Price_1,Ask_Volume_1,Bid_Price_1,Bid_Volume_1,Ask_Price_2,Ask_Volume_2,Bid_Price_2,Bid_Volume_2,Ask_Price_3,Ask_Volume_3,Bid_Price_3,Bid_Volume_3,Ask_Price_4,Ask_Volume_4,Bid_Price_4,Bid_Volume_4,Ask_Price_5,Ask_Volume_5,Bid_Price_5,Bid_Volume_5,Ask_Price_6,Ask_Volume_6,Bid_Price_6,Bid_Volume_6,Ask_Price_7,Ask_Volume_7,Bid_Price_7,Bid_Volume_7,Ask_Price_8,Ask_Volume_8,Bid_Price_8,Bid_Volume_8,Ask_Price_9,Ask_Volume_9,Bid_Price_9,Bid_Volume_9,Ask_Price_10,Ask_Volume_10,Bid_Price_10,Bid_Volume_10
34512.0001,2436168,273,2435968,75,2436268,539,2435868,198,2436468,542,2435668,210,2436568,849,2435668,239,2436668,1142,2435568,447,2436668,1940,2435368,448,2436768,1656,2435268,807,2436968,1683,2435168,500,2437068,2121,2435168,938,2437168,2782,2435068,737
34512.0181,2437304,185,2437004,87,2437504,582,2436904,212,2437504,929,2436904,146,2437604,905,2436804,302,2437804,1530,2436704,581,2437904,1247,2436504,531,2437904,1524,2436404,748,2438004,2054,2436404,699,2438104,2237,2436304,954,2438304,2548,2436104,592
34512.0207,2441593,229,2441293,55,2441693,464,2441193,126,2441893,802,2441093,318,2441893,1141,2440993,331,2441993,1270,2440993,275,2442093,1421,2440793,648,2442193,2312,2440693,506,2442293,2235,2440693,601,2442393,2743,2440593,433,2442493,2267,2440393,718
34512.0266,2441991,279,2441591,101,2442091,679,2441491,142,2442091,854,2441391,265,2442191,1190,2441291,372,2442291,1179,2441191,563,2442491,1185,2441091,501,2442591,1273,2441091,834,2442591,2579,2440891,537,2442791,2771,2440891,777,2442891,2999,2440791,710
34512.04,2441113,197,2440813,92,2441313,505,2440813,190,2441313,725,2440613,181,2441513,767,2440613,398,2441613,969,2440513,249,2441713,1196,2440413,280,2441713,2335,2440313,442,2441913,1730,2440113,355,2441913,3138,2440113,999,2442013,2552,2440013,638
34512.076,2441748,231,2441348,80,2441848,514,2441348,99,2441948,952,2441248,153,2441948,1362,2441048,360,2442048,1322,2440948,240,2442248,1651,2440948,295,2442248,1535,2440848,789,2442348,2551,2440648,379,2442548,2514,2440548,872,2442648,1865,2440448,1011
34512.171,2440155,307,2439855,109,2440255,413,2439755,142,2440255,1045,2439655,301,2440355,1226,2439555,211,2440455,1336,2439355,319,2440555,1152,2439255,566,2440755,1805,2439255,301,2440755,1846,2439055,888,2440855,2292,2438955,892,2440955,2664,2438955,692
34512.271,2443837,286,2443537,101,2443937,362,2443437,86,2444137,683,2443337,227,2444237,814,2443337,471,2444337,1198,2443137,567,2444437,1135,2443137,458,2444437,1430,2443037,809,2444537,2762,2442937,792,2444737,2375,2442737,1050,2444737,3133,2442637,458
34512.3199,2443403,229,2443103,70,2443403,559,2443003,182,2443603,690,2442903,290,2443703,1340,2442803,243,2443803,1387,2442703,228,2443803,2067,2442603,301,2444003,2299,2442503,433,2444003,2509,2442403,913,2444103,1807,2442303,580,2444203,2327,2442103,1163
34512.4526,2441980,340,2441680,60,2442080,610,2441580,196,2442080,1003,2441380,171,2442180,750,2441280,306,2442280,1040,2441280,418,2442480,1619,2441180,393,2442580,1577,2441080,351,2442580,2209,2440980,528,2442680,2798,2440780,549,2442780,2471,2440780,769
34512.4882,2439357,216,2439157,107,2439457,626,2439057,119,2439657,858,2438857,179,2439757,1262,2438857,307,2439757,1679,2438657,292,2439957,1928,2438557,632,2439957,1319,2438557,685,2440057,1755,2438457,917,2440257,2437,2438357,968,2440357,2443,2438157,604
34512.5992,2440605,264,2440405,111,2440705,487,2440305,84,2440905,687,2440205,148,2441005,836,2440005,399,2441005,1231,2440005,470,2441105,1596,2439805,687,2441305,1460,2439705,789,2441305,1732,2439705,834,2441505,2540,2439505,862,2441605,1914,2439505,869
34512.6304,2441501,335,2441101,45,2441601,364,2441001,211,2441601,741,2440901,350,2441801,1253,2440801,310,2441901,1215,2440801,321,2441901,1663,2440701,519,2442001,1821,2440601,514,2442201,1923,2440501,643,2442301,2638,2440401,780,2442301,2135,2440301,848
34512.6477,2439630,296,2439330,52,2439630,410,2439230,222,2439830,761,2439030,353,2439830,907,2439030,436,2439930,1433,2438930,537,2440130,1305,2438730,420,2440130,2037,2438730,474,2440230,1918,2438530,346,2440430,2148,2438430,830,2440530,1880,2438430,414
34512.7728,2439753,347,2439453,43,2439853,640,2439353,239,2439953,952,2439353,266,2440053,1058,2439153,188,2440253,1078,2439153,292,2440253,1668,2438953,317,2440353,1411,2438953,414,2440453,1604,2438853,514,2440553,2232,2438653,366,2440653,1845,2438553,895
34512.7983,2435906,205,2435706,65,2436106,650,2435506,143,2436106,661,2435406,194,2436306,1092,2435406,301,2436406,1726,2435306,483,2436506,1950,2435206,615,2436606,1512,2435006,797,2436606,1818,2435006,662,2436706,2437,2434906,727,2436806,2536,2434806,621
34512.8343,2435360,264,2435060,57,2435460,495,2434960,197,2435560,925,2434960,166,2435760,1364,2434860,214,2435860,1691,2434660,544,2435860,1558,2434660,430,2436060,1601,2434460,672,2436060,2152,2434360,531,2436160,2391,2434360,839,2436360,2101,2434260,1117
34512.8552,2435332,254,2435032,92,2435432,413,2434932,95,2435532,1042,2434932,220,2435632,1020,2434832,359,2435832,1263,2434632,485,2435832,1531,2434532,327,2436032,2180,2434432,787,2436032,2787,2434432,826,2436232,2441,2434332,714,2436332,2207,2434232,1000
34512.9106,2437748,225,2437448,116,2437948,376,2437448,84,2438048,896,2437248,194,2438148,1064,2437148,391,2438148,1636,2437148,411,2438248,1137,2437048,322,2438448,1729,2436948,780,2438448,1610,2436848,689,2438648,3076,2436748,1073,2438648,2410,2436548,695
34513.1768,2435330,310,2435030,91,2435430,459,2435030,107,2435530,659,2434830,345,2435730,1267,2434830,266,2435830,1113,2434630,475,2435930,1760,2434630,271,2436030,1466,2434530,728,2436030,2519,2434430,407,2436230,1632,2434230,1021,2436330,2425,2434130,498
34513.1791,2432024,335,2431624,117,2432124,456,2431524,163,2432124,945,2431524,285,2432324,1323,2431424,402,2432324,1082,2431224,549,2432524,1152,2431224,341,2432524,1518,2431024,292,2432624,1448,2430924,340,2432724,1946,2430824,418,2432924,1923,2430824,732
34513.2952,2429364,279,2429064,53,2429364,387,2428864,139,2429464,832,2428864,189,2429664,795,2428764,272,2429664,956,2428564,412,2429764,1737,2428564,606,2429964,1422,2428364,600,2429964,2362,2428364,675,2430064,2315,2428164,480,2430164,2846,2428064,449
34513.2964,2425848,180,2425448,55,2425848,567,2425348,125,2425948,1009,2425348,133,2426048,809,2425248,294,2426148,1673,2425048,439,2426248,1397,2425048,446,2426348,1388,2424848,753,2426448,1445,2424848,692,2426548,2872,2424648,919,2426748,3258,2424648,509
34513.32,2427519,246,2427119,77,2427519,370,2427119,111,2427619,919,2427019,235,2427819,973,2426919,302,2427919,1351,2426819,296,2428019,1574,2426619,306,2428019,1468,2426619,766,2428119,1570,2426519,427,2428319,2073,2426419,446,2428319,3418,2426219,875
34513.3303,2429502,294,2429202,106,2429702,500,2429202,159,2429802,945,2429102,229,2429802,1238,2429002,168,2429902,1634,2428802,427,2430002,1949,2428802,464,2430102,2154,2428602,637,2430302,2661,2428502,643,2430302,3092,2428402,1003,2430502,2550,2428402,823
34513.4021,2429294,226,2428894,75,2429394,620,2428894,85,2429394,696,2428694,339,2429594,912,2428694,441,2429594,1376,2428594,548,2429694,1335,2428494,336,2429794,1398,2428394,452,2429894,2224,2428294,697,2429994,2978,2428194,664,2430194,2159,2427994,973
34513.4057,2430736,323,2430436,93,2430736,615,2430236,168,2430836,957,2430136,155,2431036,1000,2430136,241,2431136,965,2430036,236,2431236,1213,2429936,496,2431336,2251,2429836,595,2431336,2338,2429736,917,2431536,2240,2429636,1062,2431536,2189,2429536,1142
34513.447,2429961,269,2429661,110,2430061,607,2429561,89,2430261,1003,2429461,138,2430261,1308,2429361,279,2430461,1516,2429261,579,2430461,1939,2429261,532,2430561,1520,2429061,598,2430661,2455,2429061,822,2430761,2276,2428961,769,2430961,1846,2428761,1014
34513.4654,2428939,268,2428539,91,2428939,509,2428539,153,2429039,928,2428439,301,2429139,1301,2428339,267,2429339,1166,2428139,279,2429339,1324,2428039,430,2429539,2312,2428039,528,2429539,1704,2427839,752,2429739,2262,2427839,606,2429739,3180,2427739,420
34513.4736,2427253,313,2426953,71,2427453,659,2426853,183,2427553,649,2426753,173,2427653,1145,2426753,385,2427753,920,2426653,400,2427753,1098,2426553,599,2427853,2046,2426353,306,2428053,2590,2426353,914,2428053,2200,2426253,841,2428153,2472,2426153,1041
34513.5485,2425808,337,2425508,62,2425908,644,2425308,203,2425908,999,2425208,277,2426108,977,2425208,292,2426108,1595,2425008,552,2426308,2091,2425008,315,2426408,1654,2424808,403,2426408,1780,2424808,464,2426508,2804,2424708,426,2426608,3286,2424608,919
34513.5618,2421864,240,2421464,60,2421864,508,2421364,144,2422064,567,2421364,240,2422164,1396,2421164,236,2422164,1702,2421164,298,2422264,1691,2421064,563,2422364,1335,2420864,402,2422564,1760,2420864,668,2422564,2477,2420764,936,2422764,2420,2420664,680
34513.5754,2421431,295,2421131,80,2421431,560,2421031,87,2421631,576,2420931,346,2421631,875,2420731,309,2421831,1325,2420631,256,2421831,1896,2420631,573,2422031,1307,2420531,789,2422131,1678,2420331,573,2422131,1918,2420331,605,2422331,1914,2420131,602
34513.5925,2420405,209,2420105,102,2420505,687,2420005,209,2420505,758,2419805,203,2420705,962,2419805,436,2420705,1448,2419605,589,2420905,1103,2419505,551,2420905,1300,2419505,499,2421105,1735,2419305,560,2421205,2884,2419205,868,2421205,1833,2419105,903
34513.6377,2420799,219,2420499,99,2420899,639,2420499,161,2421099,792,2420399,220,2421199,937,2420299,277,2421299,1421,2420199,348,2421399,1524,2420099,526,2421399,1843,2419899,815,2421499,2419,2419899,768,2421699,2351,2419799,675,2421799,2821,2419699,725
34513.6926,2420128,220,2419828,96,2420228,611,2419728,105,2420328,925,2419528,139,2420328,1193,2419528,447,2420528,1366,2419428,467,2420628,1452,2419328,686,2420728,1646,2419228,363,2420728,1640,2419028,330,2420828,2984,2418928,808,2420928,3081,2418828,1154
34513.6945,2418758,329,2418458,96,2418958,681,2418358,171,2419058,1021,2418358,332,2419158,740,2418258,256,2419258,1375,2418058,201,2419258,1815,2417958,272,2419458,1980,2417958,652,2419458,1456,2417858,579,2419558,2009,2417658,911,2419658,3341,2417658,1003
34513.7093,2416217,283,2415917,75,2416217,459,2415717,217,2416417,958,2415617,284,2416517,907,2415517,386,2416517,979,2415417,235,2416717,1791,2415417,521,2416717,1695,2415217,764,2416817,1918,2415117,421,2417017,2472,2415117,465,2417017,2488,2415017,505
34513.7385,2415399,296,2415099,119,2415399,581,2414899,213,2415499,685,2414899,198,2415699,861,2414799,189,2415699,1618,2414599,576,2415799,2046,2414499,530,2415999,2093,2414399,310,2415999,1912,2414299,749,2416099,2426,2414199,754,2416199,2411,2414099,852
34513.7597,2415865,190,2415565,119,2415865,650,2415465,145,2415965,996,2415365,182,2416065,765,2415265,322,2416165,1394,2415165,460,2416265,1919,2414965,262,2416365,2414,2414865,447,2416565,2166,2414865,381,2416565,1776,2414665,1009,2416665,2621,2414665,1033
34513.8685,2412694,240,2412294,84,2412794,575,2412194,231,2412794,849,2412094,147,2412994,825,2412094,341,2412994,933,2411994,410,2413094,1086,2411794,253,2413294,2142,2411694,410,2413294,2271,2411694,674,2413494,2632,2411494,813,2413594,3467,2411394,969
34513.9469,2411899,294,2411499,64,2411899,559,2411399,139,2412099,680,2411299,296,2412199,891,2411199,338,2412299,1681,2411099,315,2412299,1159,2410999,551,2412499,1735,2410999,441,2412599,1474,2410799,899,2412699,2547,2410699,802,2412699,1840,2410599,904
34513.9971,2411282,271,2410982,47,2411382,525,2410882,149,2411582,659,2410882,219,2411682,1035,2410782,318,2411682,929,2410682,212,2411882,2077,2410582,706,2411982,1881,2410482,723,2411982,1819,2410382,942,2412082,1645,2410282,725,2412282,3193,2410182,505
34514.0187,2408929,273,2408629,93,2409129,653,2408529,90,2409229,794,2408429,287,2409229,991,2408429,418,2409429,1029,2408229,308,2409529,1992,2408229,658,2409629,2361,2408029,789,2409629,1528,2407929,493,2409729,2527,2407829,637,2409829,3027,2407729,647
34514.08,2406927,259,2406527,43,2406927,659,2406527,125,2407127,707,2406427,259,2407127,1206,2406227,361,2407327,1560,2406227,263,2407327,1883,2406127,268,2407427,1898,2406027,523,2407627,1722,2405927,829,2407627,2806,2405727,500,2407827,2891,2405627,790
34514.1738,2406399,325,2406099,82,2406399,478,2405899,157,2406599,548,2405799,172,2406599,1061,2405799,326,2406699,1160,2405599,469,2406899,2052,2405499,696,2406999,2122,2405499,525,2407099,1478,2405399,831,2407199,2801,2405199,969,2407299,3365,2405199,451
34514.22,2403245,318,2402945,71,2403345,500,2402845,165,2403445,936,2402645,350,2403545,1033,2402545,293,2403645,957,2402545,443,2403645,1725,2402445,329,2403745,2135,2402245,419,2403845,1755,2402245,407,2404045,2294,2402045,560,2404145,2007,2402045,409
34514.2977,2402843,325,2402543,40,2403043,600,2402443,112,2403143,1015,2402443,311,2403143,720,2402243,372,2403343,1627,2402243,585,2403443,1223,2402043,628,2403443,1278,2401943,342,2403543,2250,2401843,476,2403643,2684,2401743,715,2403743,2596,2401643,523
34514.3679,2400146,240,2399946,41,2400246,408,2399746,238,2400346,609,2399746,242,2400546,1383,2399546,208,2400646,1379,2399546,215,2400746,1671,2399346,705,2400746,1342,2399246,834,2400946,1971,2399146,465,2400946,2837,2399146,899,2401146,3326,2398946,939
34514.4113,2401309,318,2401009,46,2401309,411,2400809,162,2401509,878,2400809,172,2401609,766,2400609,314,2401609,1407,2400509,537,2401809,1530,2400409,499,2401909,1877,2400309,283,2402009,1509,2400209,658,2402109,2510,2400109,536,2402209,2070,2400109,767
34514.431,2404721,224,2404521,79,2404821,524,2404321,111,2405021,762,2404221,247,2405121,928,2404221,239,2405121,1496,2404021,227,2405321,1695,2404021,299,2405421,1748,2403821,806,2405421,1615,2403721,477,2405521,2225,2403621,576,2405621,3242,2403621,591
34514.5004,2402081,334,2401881,101,2402281,468,2401781,153,2402281,1039,2401681,132,2402481,1393,2401481,162,2402581,1268,2401481,328,2402681,1087,2401381,473,2402781,1969,2401181,838,2402781,2452,2401081,735,2402981,2178,2401081,572,2403081,2029,2400881,673
34514.513,2402221,348,2401821,74,2402221,454,2401821,216,2402321,548,2401721,293,2402421,1336,2401521,427,2402621,1425,2401421,436,2402721,1582,2401321,335,2402721,2274,2401321,358,2402821,2679,2401121,712,2403021,3025,2401021,1072,2403021,1851,2401021,871
34514.5896,2399737,310,2399437,40,2399937,525,2399437,142,2399937,595,2399337,285,2400137,1325,2399137,297,2400237,1301,2399137,242,2400337,1717,2398937,512,2400337,2240,2398937,372,2400537,1755,2398737,451,2400637,2451,2398637,1070,2400637,2464,2398537,1194
34514.6722,2400846,337,2400446,44,2400846,394,2400346,180,2400946,576,2400346,269,2401146,1095,2400146,396,2401246,967,2400046,508,2401246,2081,2400046,544,2401446,1588,2399846,566,2401446,1974,2399746,350,2401546,2228,2399746,921,2401746,2330,2399646,830
34514.7596,2397426,312,2397126,48,2397426,616,2397026,238,2397526,948,2396826,312,2397626,1311,2396726,193,2397726,1363,2396726,290,2397826,1649,2396626,451,2397926,2063,2396426,307,2398026,1461,2396326,586,2398126,2576,2396226,598,2398326,2117,2396226,830
34514.7926,2397354,272,2397054,112,2397454,408,2396954,154,2397554,915,2396754,230,2397654,1174,2396754,335,2397754,1631,2396654,482,2397854,1151,2396554,467,2397954,1613,2396354,578,2398054,2679,2396254,704,2398154,1647,2396154,971,2398154,2979,2396154,562
34514.8043,2394686,297,2394286,100,2394686,530,2394286,87,2394886,844,2394186,310,2394886,870,2394086,219,2395086,1459,2393986,548,2395086,1161,2393886,382,2395286,2155,2393686,627,2395386,2252,2393586,729,2395386,1805,2393486,590,2395486,2703,2393486,499
34514.8105,2393193,261,2392893,83,2393293,551,2392893,147,2393393,834,2392693,276,2393493,1104,2392693,270,2393693,1326,2392593,415,2393793,1535,2392393,260,2393793,1391,2392293,810,2393993,2006,2392193,475,2393993,2953,2392193,538,2394193,2686,2392093,1125
34514.8796,2390222,195,2390022,67,2390322,506,2389922,93,2390522,734,2389722,275,2390522,1096,2389722,241,2390622,1560,2389622,397,2390822,1572,2389422,372,2390922,1744,2389422,810,2390922,1497,2389322,915,2391022,2666,2389222,1048,2391122,2823,2389022,439
34514.9892,2390895,270,2390495,57,2390895,478,2390495,237,2391095,938,2390395,347,2391095,1011,2390295,376,2391295,1698,2390095,371,2391295,1211,2389995,428,2391495,1470,2389995,439,2391495,1601,2389895,581,2391595,2527,2389695,514,2391695,2588,2389595,675
34515.0429,2388194,340,2387894,89,2388294,474,2387894,211,2388394,555,2387694,294,2388494,938,2387594,263,2388694,1661,2387594,250,2388794,1577,2387494,667,2388894,1800,2387394,556,2388994,2536,2387294,871,2388994,2332,2387094,673,2389194,3442,2386994,656
34515.0516,2388346,345,2388046,57,2388346,689,2387846,134,2388446,701,2387746,204,2388646,1055,2387646,214,2388746,1681,2387546,422,2388846,1179,2387446,254,2388946,2068,2387446,564,2389046,2060,2387346,825,2389046,1877,2387246,892,2389146,3076,2387046,563
34515.1892,2386584,264,2386284,74,2386784,628,2386184,181,2386784,641,2386084,178,2386884,1324,2386084,204,2387084,968,2385984,376,2387084,1191,2385784,635,2387284,1649,2385784,462,2387284,2619,2385584,458,2387484,2823,2385584,886,2387584,3396,2385484,707
34515.4162,2385460,298,2385160,45,2385460,368,2384960,98,2385660,567,2384960,226,2385760,988,2384760,375,2385760,1488,2384660,482,2385860,1718,2384560,546,2385960,1894,2384460,619,2386060,2340,2384360,857,2386160,2573,2384360,754,2386360,2595,2384160,659
34515.4456,2384734,338,2384434,46,2384734,645,2384234,166,2384934,573,2384234,302,2385034,736,2384034,456,2385034,1146,2384034,408,2385134,1095,2383934,495,2385334,1721,2383734,829,2385434,1819,2383734,806,2385434,2182,2383534,974,2385534,3436,2383534,546
34515.4918,2382172,220,2381872,100,2382272,361,2381772,98,2382372,801,2381772,234,2382472,1289,2381672,374,2382572,1456,2381472,578,2382772,1314,2381472,692,2382772,2314,2381372,737,2382872,1671,2381172,709,2382972,3140,2381072,576,2383172,3351,2380972,981
34515.5678,2381562,253,2381362,106,2381762,453,2381162,227,2381762,550,2381062,275,2381962,1235,2381062,473,2382062,1539,2380862,486,2382062,1086,2380762,244,2382162,1505,2380662,280,2382362,1694,2380662,528,2382462,2007,2380462,897,2382562,2557,2380362,1092
34515.6355,2383566,323,2383266,117,2383566,399,2383066,108,2383666,766,2382966,143,2383866,1367,2382866,211,2383966,1169,2382766,238,2384066,1637,2382666,339,2384166,1648,2382566,496,2384166,2020,2382566,336,2384366,2954,2382466,875,2384466,2103,2382266,963
34515.8083,2380969,313,2380769,93,2381169,404,2380569,113,2381269,776,2380469,160,2381269,1013,2380369,280,2381469,1237,2380369,455,2381469,1218,2380269,651,2381569,2020,2380169,380,2381769,2038,2379969,803,2381869,1699,2379969,485,2381869,2094,2379769,429
34515.8154,2382184,347,2381884,87,2382384,543,2381884,156,2382484,817,2381784,155,2382584,1286,2381584,393,2382684,1403,2381484,597,2382784,1258,2381384,611,2382784,1894,2381284,510,2382884,2665,2381284,648,2382984,2981,2381084,578,2383084,2077,2381084,979
34515.8598,2384021,198,2383721,106,2384121,391,2383621,113,2384221,981,2383621,206,2384421,986,2383421,469,2384421,1524,2383421,208,2384521,1981,2383321,332,2384621,2163,2383121,801,2384721,2457,2383121,918,2384821,2492,2383021,724,2385021,3204,2382921,804
34515.9197,2381444,217,2381244,88,2381644,649,2381144,109,2381744,585,2381044,254,2381744,1286,2380944,315,2381844,1532,2380744,557,2381944,1193,2380744,560,2382144,2400,2380644,645,2382244,2496,2380544,340,2382344,1787,2380344,597,2382444,3441,2380244,759
34516.0311,2377753,199,2377453,108,2377853,554,2377353,136,2377853,1046,2377153,338,2378053,1108,2377153,231,2378153,1194,2377053,286,2378253,1091,2376853,394,2378353,2412,2376753,297,2378353,1682,2376753,908,2378553,1978,2376653,1025,2378553,2697,2376453,977
